
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
 5776041, 160292516 
 5242934, 160525285 
 5775386, 160773487 
 5776175, 161307254 
 5242934, 161576701 
 6817003, 161779999 
 6816992, 161784326 
 6816993, 161974883 
 6816994, 161985380 
 6816995, 161990067 
 6816996, 161993789 
 6816997, 161996675 
 6816998, 161999622 
 6816999, 162002287 
 6817000, 162006787 
 6817001, 162009950 
 6817002, 162012663 
 6817003, 162014527 
 6817004, 162017463 
 6817005, 162024401 
 6817006, 162029678 
 6817007, 162033917 
 6817008, 162038597 
 6817009, 162043053 
 6817010, 162047579 
 6817011, 162052405 
 6817012, 162056909 
 6817013, 162062069 
 6817014, 162067025 
 6817015, 162072309 
 6817016, 162077949 
 6817017, 162080852 
 6817018, 162097451 
 6817019, 162100643 
 6817020, 162103411 
 6817021, 162105953 
 6817022, 162108436 
 6817023, 162111301 
 6817024, 162114284 
 5242934, 162510846 
 6817003, 163123907 
 6825545, 163138253 
 5242934, 163485054 
 5775376, 163614506 
 5767205, 164054916 
 5767200, 164058527 
 5767201, 164280159 
 5767202, 164291623 
 5767203, 164297875 
 5767204, 164301914 
 5767205, 164303684 
 5767206, 164305386 
 5767207, 164309048 
 5767208, 164314161 
 5767209, 164318438 
 5767210, 164322728 
 5767211, 164327253 
 5767212, 164331612 
 5767213, 164335967 
 5767214, 164340851 
 5767215, 164345115 
 5767216, 164349548 
 5767217, 164354201 
 5767218, 164358911 
 5767219, 164365969 
 5767220, 164372626 
 5767221, 164375631 
 5767222, 164378159 
 5767223, 164380966 
 5767224, 164383426 
 5767225, 164385976 
 5767226, 164388835 
 5767227, 164391365 
 5767228, 164393940 
 5767229, 164396823 
 5767230, 164399368 
 5767231, 164401929 
 5767232, 164404982 
 5242934, 164440904 
 5767205, 165361771 
 5775422, 165374923 
 5242934, 165704526 
 5767205, 165808522 
 5767205, 165810981 
 5775430, 165824533 
 5775422, 166329818 
 5767205, 166333712 
 5767205, 166334781 
 5775423, 166342950 
 5242934, 166608344 
 5775378, 166806577 
 3008, 167198213 
 5276119, 167203122 
 3009, 167206763 
 3010, 167208534 
 3011, 167210247 
 3012, 167211699 
 3013, 167213308 
 3014, 167214747 
 3015, 167216235 
 3016, 167217772 
 3017, 167219211 
 3018, 167220748 
 3019, 167222171 
 3020, 167223628 
 3021, 167226739 
 3022, 167228203 
 3023, 167229723 
 3024, 167231302 
 3025, 167232758 
 3026, 167276486 
 3027, 167279118 
 3028, 167280569 
 3029, 167282122 
 3030, 167283547 
 3031, 167285058 
 3032, 167286659 
 3033, 167288081 
 3034, 167289476 
 3035, 167290983 
 3036, 167293941 
 3037, 167295537 
 3038, 167296855 
 3039, 167298376 
 5776288, 167314099 
 5242934, 167518608 
 5776252, 167773119 
 5775377, 168226883 
 5242934, 168537953 
 5776448, 168633124 
 5276119, 168834018 
 5276119, 169005036 
 5768936, 169080034 
 5768928, 169096366 
 5768929, 169315620 
 5768930, 169329722 
 5768931, 169336996 
 5768932, 169342052 
 5768933, 169348311 
 5768934, 169353347 
 5768935, 169357078 
 5768936, 169360011 
 5768937, 169362086 
 5768938, 169367015 
 5768939, 169369719 
 5768940, 169372261 
 5768941, 169375012 
 5768942, 169377338 
 5768943, 169379633 
 5768944, 169382204 
 5768945, 169384541 
 5768946, 169386770 
 5768947, 169389425 
 5768948, 169391700 
 5768949, 169395829 
 5768950, 169398358 
 5768951, 169400646 
 5768952, 169403002 
 5768953, 169405480 
 5768954, 169407735 
 5768955, 169409897 
 5768956, 169412441 
 5768957, 169414675 
 5768958, 169611724 
 5768959, 169620446 
 5768960, 169623592 
 5242934, 169655943 
 5276119, 170064386 
 5242934, 170624807 
 5242934, 171285555 
 2145, 171728321 
 5276119, 171734279 
 2146, 171737877 
 2147, 171738657 
 2148, 171739298 
 2149, 171739896 
 2150, 171740510 
 2151, 171741186 
 2152, 171741740 
 2154, 171742411 
 2161, 171747231 
 5276119, 171748197 
 2162, 171750715 
 2163, 171752178 
 2164, 171753673 
 2165, 171755434 
 2166, 171756846 
 2167, 171758407 
 2168, 171761098 
 2169, 171762651 
 2170, 171764081 
 2171, 171765591 
 2172, 171767091 
 2173, 171768580 
 2174, 171770070 
 2175, 171771502 
 2176, 171772897 
 5276119, 172159351 
 5242934, 172271982 
 2108, 172441107 
 5276119, 172444761 
 2109, 172448266 
 2110, 172449004 
 2111, 172449677 
 2112, 172450255 
 2113, 172450981 
 2114, 172453321 
 2115, 172453945 
 2117, 172454593 
 2124, 172460036 
 5276119, 172461220 
 2125, 172463711 
 2126, 172465337 
 2127, 172467019 
 2128, 172468613 
 2129, 172470200 
 2130, 172471835 
 2131, 172473363 
 2132, 172475043 
 2133, 172476605 
 2134, 172478088 
 2135, 172479592 
 2136, 172482339 
 2137, 172483936 
 2138, 172485540 
 2139, 172487133 
 5276119, 172559387 
 2071, 173122085 
 5276119, 173126364 
 2072, 173129954 
 2073, 173130642 
 2074, 173131263 
 2075, 173131879 
 2076, 173132566 
 2077, 173133211 
 2078, 173133829 
 2080, 173134411 
 2087, 173139490 
 5276119, 173140448 
 2088, 173142893 
 2089, 173146161 
 2090, 173147661 
 2091, 173149022 
 2092, 173150404 
 2093, 173151870 
 2094, 173153228 
 2095, 173154645 
 2096, 173156220 
 2097, 173157704 
 2098, 173159126 
 2099, 173160576 
 2100, 173162153 
 2101, 173163478 
 2102, 173164884 
 5242934, 173303365 
 1025, 173853097 
 5276119, 173859060 
 1028, 173862706 
 1029, 173867458 
 1030, 173868204 
 1031, 173868874 
 1033, 173869541 
 1034, 173871556 
 1035, 173872192 
 1037, 173872820 
 5276119, 173873716 
 1038, 173876083 
 1039, 173876803 
 5242934, 272670776 
 5242934, 273427870 
 5242934, 274446478 
 5276119, 274840610 
 5242934, 275275607 
 1994, 275347348 
 5276119, 275350924 
 1995, 275354834 
 1996, 275356154 
 1997, 275357049 
 1998, 275357631 
 1999, 275359951 
 2000, 275360499 
 2001, 275361106 
 2003, 275361637 
 2010, 275366842 
 5276119, 275367809 
 2011, 275370674 
 2012, 275372238 
 2013, 275373565 
 2014, 275549189 
 2015, 275550734 
 2016, 275552044 
 2017, 275553489 
 2018, 275554872 
 2195, 276106613 
 5276119, 276110849 
 2196, 276114272 
 2197, 276116569 
 2201, 276117199 
 2202, 276122184 
 2203, 276122886 
 5276119, 276123722 
 2206, 276124805 
 5276119, 276125557 
 2210, 276127642 
 5276119, 276128487 
 5242934, 277848918 
 3040, 277876327 
 5276119, 277880357 
 3041, 277884056 
 3042, 277886105 
 3043, 277887835 
 3044, 277889592 
 3045, 277891200 
 3046, 277893154 
 3047, 277894975 
 3048, 277897005 
 3049, 277900572 
 3050, 277902697 
 3051, 277904555 
 3052, 277906651 
 3053, 277908713 
 3054, 277910575 
 3055, 277912388 
 3056, 277915034 
 3057, 277916879 
 3058, 277919136 
 3059, 277920784 
 3060, 277922248 
 3061, 277923621 
 3062, 277925026 
 3063, 277926369 
 3064, 277928949 
 3065, 277930279 
 3066, 277931634 
 3067, 277932982 
 3068, 277934342 
 3069, 277935712 
 3070, 277937040 
 3071, 277938332 
 5242934, 278320435 
 1957, 278667111 
 5276119, 278671330 
 1958, 278674690 
 1959, 278675390 
 1960, 278675943 
 1961, 278676549 
 1962, 278677079 
 1963, 278677663 
 1965, 278679699 
 1966, 278684244 
 1973, 278684888 
 5276119, 278685779 
 1974, 278688324 
 1975, 278689864 
 1976, 278691351 
 1977, 278692731 
 1978, 278694091 
 1979, 278695400 
 1980, 278696877 
 1981, 278698249 
 1982, 278699537 
 1983, 278700882 
 1984, 278702279 
 1985, 278703669 
 1986, 278705953 
 1987, 278707340 
 1988, 278708757 
 5242934, 279282578 
 5276119, 279333591 
 1920, 279543329 
 5276119, 279547284 
 1921, 279550529 
 1922, 279551161 
 1923, 279551777 
 1924, 279552322 
 1925, 279552899 
 1926, 279553520 
 1928, 279554072 
 1929, 279558747 
 1936, 279559432 
 5276119, 279560272 
 1937, 279562572 
 1938, 279563928 
 1939, 279566833 
 1940, 279568195 
 1941, 279569462 
 1942, 279570723 
 1943, 279572285 
 1944, 279573620 
 1945, 279574893 
 1946, 279576181 
 1947, 279577730 
 1948, 279579141 
 1949, 279580523 
 1950, 279581956 
 1951, 279583308 
 5242934, 280267619 
 5242934, 281496554 
 5276119, 281540003 
 5276119, 282198385 
 5242934, 282271074 
 5276119, 282294755 
 5276119, 282301608 
 2654, 282470155 
 5276119, 282474187 
 2656, 282477551 
 2657, 282483640 
 2659, 282484356 
 2661, 282486419 
 2662, 282487954 
 2664, 282488603 
 2665, 282490026 
 2666, 282490643 
 2667, 282491204 
 2668, 282491778 
 5276119, 282492698 
 2669, 282493846 
 2670, 282494396 
 2671, 282494984 
 5242934, 285218404 
 5242934, 285310024 
 5276119, 285696504 
 5276119, 285704685 
 5276119, 285723753 
 5276119, 285808812 
 5276119, 285895460 
 5276119, 285903130 
 1887, 286130534 
 5276119, 286134112 
 1888, 286137082 
 1889, 286137763 
 1891, 286140015 
 1892, 286147881 
 1899, 286148568 
 5276119, 286149450 
 1900, 286151871 
 1901, 286153319 
 1902, 286154769 
 1903, 286156084 
 1904, 286157461 
 1905, 286158743 
 1906, 286160313 
 1907, 286161696 
 1908, 286163047 
 1909, 286164431 
 1910, 286165897 
 1911, 286167231 
 1912, 286169587 
 1913, 286170937 
 1914, 286172387 
 1522, 286200543 
 5276119, 286202826 
 5242934, 288416862 
 5276119, 288721456 
 5276119, 288757165 
 5276119, 288803073 
 5242934, 289410259 
 5242934, 289764538 
 5242934, 289768291 
 5276119, 289770985 
 5242934, 289772756 
 5242934, 289774058 
 5242934, 289775659 
##### CPU 3 buffer started ####
 1316, 314851720 
 1317, 314852567 
 1318, 314853212 
 1319, 314853880 
 1320, 314854455 
 1321, 315523207 
 1322, 315529881 
 1323, 315532211 
 1324, 315532813 
 1325, 315533408 
 1326, 315534051 
 1327, 315534611 
 1328, 315535268 
 1329, 315535871 
 1330, 315536446 
 1331, 315537063 
 1332, 315537651 
 1333, 315538211 
 1334, 315538839 
 1335, 315539436 
 1336, 315539991 
 1337, 315540639 
 1338, 315542393 
 1339, 315543007 
 1340, 315543559 
 1341, 315544146 
 1342, 315544717 
 1343, 315545271 
 1344, 315545846 
 1345, 315546406 
 1346, 315546979 
 1347, 315547554 
 1348, 315548142 
 1349, 316163299 
 1350, 316169871 
 1351, 316170552 
 1352, 316171114 
 1353, 316173177 
 1354, 316173780 
 1355, 316174345 
 1356, 316174905 
 1357, 316175460 
 1358, 316176105 
 1359, 316176662 
 1360, 316177222 
 1361, 316177842 
 1362, 316178415 
 1363, 316179010 
 1364, 316179624 
 1365, 316180180 
 1366, 316180788 
 1367, 316181458 
 1368, 316183075 
 1369, 316183643 
 1370, 316184217 
 1371, 316184772 
 1372, 316185327 
 1373, 316185900 
 1374, 316186472 
 1375, 316187030 
 1376, 316778049 
 1377, 316788522 
 1378, 316789536 
 1379, 316790152 
 1380, 316790730 
 1381, 316791359 
 1382, 316793592 
 1383, 316794187 
 1384, 316794807 
 1385, 316795415 
 1386, 316796070 
 1387, 316796704 
 1388, 316797307 
 1389, 316797934 
 1390, 316798550 
 1391, 316799102 
 1392, 316799697 
 1393, 316800333 
 1394, 316800890 
 1395, 316801478 
 1396, 316802052 
 1397, 316803787 
 1398, 316804387 
 1399, 316804973 
 1400, 316805525 
 1401, 316806100 
 1402, 316806680 
 1403, 316807232 
 1404, 316807790 
 1405, 316808378 
 90, 317420597 
 91, 317427615 
 92, 317428355 
 93, 317429175 
 94, 317429791 
 95, 317430481 
 96, 317432525 
 97, 317433208 
 98, 317433781 
 99, 317434406 
 100, 317435000 
 101, 317435623 
 102, 317436281 
 103, 317436928 
 104, 317437538 
 105, 317438158 
 106, 317438748 
 107, 317439386 
 108, 317439999 
 109, 317440594 
 110, 317441166 
 111, 317442884 
 112, 317443538 
 113, 317444136 
 114, 317444709 
 115, 317445326 
 116, 317445901 
 117, 317446483 
 118, 317447101 
 119, 317447701 
 120, 317448299 
 121, 317448876 
 155, 318099575 
 156, 318106001 
 157, 318106726 
 158, 318107314 
 159, 318107891 
 160, 318108506 
 161, 318109076 
 162, 318109669 
 163, 318110294 
 164, 318110904 
 165, 318111558 
 166, 318112223 
 167, 318112883 
 168, 318113553 
 169, 318115432 
 170, 318116056 
 171, 318116679 
 172, 318117304 
 173, 318117924 
 174, 318118517 
 175, 318119122 
 176, 318119732 
 177, 318120317 
 178, 318120889 
 179, 318121462 
 180, 318122077 
 181, 318122647 
 182, 318123222 
 183, 318123819 
 184, 318125440 
 185, 318126100 
 186, 318126724 
 187, 318339835 
 188, 318345774 
 189, 318346524 
 190, 318347111 
 191, 318347718 
 192, 318348318 
 193, 318349183 
 194, 318349786 
 195, 318350433 
 196, 318351041 
 197, 318351644 
 198, 318352217 
 199, 318354181 
 200, 318354787 
 201, 318355359 
 202, 318355932 
 203, 318356526 
 204, 318357157 
 205, 318357814 
 206, 318358414 
 207, 318359034 
 208, 318359636 
 209, 318360224 
 210, 318360796 
 211, 318361374 
 212, 318361984 
 213, 318362555 
 214, 318364195 
 215, 318364835 
 216, 318365412 
 217, 318365985 
 218, 318366852 
 219, 318889587 
 220, 318895947 
 221, 318896603 
 222, 318897262 
 223, 318897845 
 224, 318898477 
 225, 318899105 
 226, 318899677 
 227, 318900298 
 228, 318900875 
 229, 318902917 
 230, 318903550 
 231, 318904105 
 232, 318904666 
 233, 318905275 
 234, 318905831 
 235, 318906438 
 236, 318907091 
 237, 318907668 
 238, 318908246 
 239, 318908845 
 240, 318909445 
 241, 318910028 
 242, 318910628 
 243, 318911205 
 244, 318912936 
 245, 318913566 
 246, 318914126 
 247, 318914684 
 248, 318915278 
 249, 318915829 
 250, 318916388 
 122, 319476458 
 65, 320464214 
 66, 320470608 
 67, 320471623 
 68, 320472213 
 69, 320474330 
 70, 320474905 
 71, 320475468 
 72, 320476030 
 73, 320476586 
 74, 320477176 
 75, 320477743 
 76, 320478358 
 77, 320478941 
 78, 320479540 
 79, 320480158 
 80, 320480740 
 81, 320481353 
 82, 320481948 
 83, 320482606 
 84, 320484323 
 85, 320484973 
 86, 320485591 
 87, 320486249 
 88, 320486819 
 89, 320487383 
 12701, 322005186 
 7001893, 322012129 
 12702, 322016341 
 12703, 322017089 
 12704, 322017688 
 12705, 322018329 
 12706, 322018922 
 12707, 322019522 
 12708, 322020086 
 12709, 322020716 
 12710, 322021296 
 12711, 322023154 
 12712, 322023747 
 12713, 322024327 
 12714, 322024977 
 12715, 322025609 
 12716, 322026212 
 12717, 322026829 
 12718, 322027466 
 12719, 322028056 
 12720, 322028639 
 12721, 322029219 
 12722, 322029827 
 12723, 322030449 
 12724, 322031044 
 12725, 322031657 
 12726, 322033385 
 12727, 322033980 
 12728, 322034539 
 12729, 322035092 
 12730, 322035667 
 12731, 322036230 
 12732, 322036790 
 12742, 322748393 
 7001893, 322754108 
 12743, 322758392 
 12744, 322759275 
 12745, 322760090 
 12746, 322760812 
 12747, 322761585 
 12748, 322762287 
 12749, 322763020 
 12750, 322768910 
 12751, 322769913 
 12752, 322770530 
 12753, 322771123 
 12754, 322771718 
 12755, 322772346 
 12756, 322772968 
 12757, 322773521 
 12758, 322774114 
 12759, 322774778 
 12760, 322775339 
 12761, 322775969 
 12762, 322776529 
 12763, 322777104 
 12764, 322777691 
 12765, 322779446 
 12766, 322780009 
 12767, 322780566 
 12768, 322781126 
 12769, 322781682 
 12770, 322782266 
 12771, 322782819 
 12772, 322783384 
 12773, 322783969 
 12805, 323375115 
 7001893, 323379815 
 12806, 323383041 
 12807, 323383721 
 12808, 323384315 
 12809, 323384948 
 12810, 323385538 
 12811, 323387553 
 12812, 323388155 
 12813, 323388738 
 12814, 323389371 
 12815, 323390050 
 12816, 323390688 
 12817, 323391318 
 12818, 323391968 
 12819, 323392598 
 12820, 323393228 
 12821, 323393888 
 12822, 323394493 
 12823, 323395173 
 12824, 323395776 
 12825, 323396411 
 12826, 323398069 
 12827, 323398663 
 12828, 323399249 
 12829, 323399857 
 12830, 323400486 
 12831, 323401121 
 12832, 323401754 
 12833, 323402342 
 12834, 323402976 
 12835, 323403586 
 12836, 323404191 
 12774, 323961575 
 7001893, 323966828 
 12775, 323970518 
 12776, 323971385 
 12777, 323972107 
 12778, 323974682 
 12779, 323975390 
 12780, 323976090 
 12781, 323976787 
 12782, 323977557 
 12783, 323978290 
 12784, 323978990 
 12785, 323979700 
 12786, 323984182 
 12787, 323984814 
 12788, 323985375 
 12789, 323985949 
 12790, 323986545 
 12791, 323987147 
 12792, 323987772 
 12793, 323989590 
 12794, 323990188 
 12795, 323990782 
 12796, 323991377 
 12797, 323992028 
 12798, 323992602 
 12799, 323993457 
 12800, 323994072 
 12801, 323994690 
 4726800, 325204955 
 4719147, 325211924 
 4719147, 325909945 
 5242934, 342437194 
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
 mark_page_accessed
